,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.39329856634140015,0.1762371063232422,-0.6249181628227234,0.9998540878295898,0.40466809272766113,0.1505613923072815,-0.6028189063072205,0.99962317943573,0.41186434030532837,0.15082472562789917,-0.602880597114563,0.9995980858802795,0.4183758795261383,0.15171027183532715,-0.6030975580215454,0.9995552897453308,0.38163790106773376,0.15349674224853516,-0.6031709909439087,0.9996671676635742,0.37467870116233826,0.15497718751430511,-0.6032447814941406,0.9996801614761353,0.3677523732185364,0.1570301055908203,-0.6034388542175293,0.9997004270553589,0.43201619386672974,0.16728425025939941,-0.42867913842201233,0.9994279742240906,0.35977548360824585,0.17447608709335327,-0.4302745759487152,0.9997259974479675,0.4104653000831604,0.20230793952941895,-0.5557662844657898,0.9999357461929321,0.38061967492103577,0.2043367326259613,-0.5561097264289856,0.9999419450759888,0.5042091608047485,0.322928249835968,-0.27346721291542053,0.9997466206550598,0.3058655261993408,0.3384723961353302,-0.3191819190979004,0.9998811483383179,0.5347028374671936,0.5416669845581055,-0.15149077773094177,0.9805967211723328,0.2884981036186218,0.5594634413719177,-0.250419020652771,0.9892424941062927,0.5529786944389343,0.7266943454742432,-0.26819437742233276,0.9310801029205322,0.26941585540771484,0.754093587398529,-0.36179661750793457,0.9701588153839111,0.5652016401290894,0.7893849015235901,-0.31085899472236633,0.8577031493186951,0.26384028792381287,0.8137171864509583,-0.40097346901893616,0.9299405813217163,0.5517281293869019,0.7927571535110474,-0.3561593294143677,0.8759663105010986,0.2780487537384033,0.8155874013900757,-0.46268558502197266,0.9412512183189392,0.5418941378593445,0.7726020216941833,-0.2883504331111908,0.8963985443115234,0.2845515310764313,0.7946943044662476,-0.3876873850822449,0.9449543356895447,0.475505530834198,0.6911664605140686,0.019534481689333916,0.9984214305877686,0.35972562432289124,0.6962794661521912,-0.019264940172433853,0.9982669353485107,0.4800383150577545,0.9693013429641724,0.005672385450452566,0.5156673192977905,0.38874876499176025,0.9765769839286804,0.008577030152082443,0.4862701892852783,0.4843401312828064,1.1704715490341187,0.4905730187892914,0.03682110458612442,0.3928534984588623,1.1737563610076904,0.4556094706058502,0.025320783257484436,0.4844222962856293,1.1996363401412964,0.5307096242904663,0.04252620413899422,0.39452964067459106,1.200687050819397,0.49541783332824707,0.02333296276628971,0.486659437417984,1.256697416305542,0.3664727210998535,0.02212221547961235,0.4017697870731354,1.2589830160140991,0.30812302231788635,0.01859981007874012
1,0.40900540351867676,0.17457839846611023,-0.6400509476661682,0.9998499155044556,0.4205273985862732,0.14989589154720306,-0.6193176507949829,0.9996103048324585,0.4284457266330719,0.15009890496730804,-0.6193677186965942,0.9995926022529602,0.43551236391067505,0.15077736973762512,-0.6195383667945862,0.9995424151420593,0.39858150482177734,0.15166868269443512,-0.6190632581710815,0.9996589422225952,0.39136451482772827,0.1526288539171219,-0.6191868782043457,0.9996769428253174,0.3841935992240906,0.15392537415027618,-0.619404673576355,0.9996928572654724,0.44886642694473267,0.16461579501628876,-0.4413313865661621,0.999412477016449,0.3760151267051697,0.16836878657341003,-0.439920037984848,0.9997148513793945,0.42311009764671326,0.20053090155124664,-0.5687137842178345,0.9999300837516785,0.3964099884033203,0.20247960090637207,-0.568367063999176,0.999936580657959,0.5200138688087463,0.3225788474082947,-0.2781280279159546,0.9997276663780212,0.32067030668258667,0.33357203006744385,-0.32011324167251587,0.999877393245697,0.543273389339447,0.5421674251556396,-0.15055473148822784,0.9807251691818237,0.29451075196266174,0.5574901700019836,-0.25064343214035034,0.9887036681175232,0.5592914819717407,0.7430927157402039,-0.26137396693229675,0.9316794276237488,0.27539771795272827,0.7529417872428894,-0.3685782551765442,0.9678310751914978,0.5713524222373962,0.8061236143112183,-0.2983093857765198,0.8582120537757874,0.2653781771659851,0.8137931823730469,-0.40592318773269653,0.9249377846717834,0.5561527013778687,0.8087188005447388,-0.3482678234577179,0.8765128254890442,0.2806958556175232,0.8156408667564392,-0.4698885977268219,0.9368430376052856,0.5476359128952026,0.7876478433609009,-0.28224262595176697,0.8961918950080872,0.28744983673095703,0.7944563031196594,-0.3951149880886078,0.9404280781745911,0.48237115144729614,0.7066956162452698,0.019568655639886856,0.9982107877731323,0.36155790090560913,0.708584189414978,-0.01930328644812107,0.9981047511100769,0.4817000925540924,0.9822834730148315,0.004094700329005718,0.5306940078735352,0.37982627749443054,0.9962778091430664,-0.010124681517481804,0.5052918791770935,0.48619741201400757,1.2116413116455078,0.4688507616519928,0.040860649198293686,0.39265382289886475,1.2222265005111694,0.4422864317893982,0.02724979817867279,0.48638272285461426,1.2445610761642456,0.5058241486549377,0.044701747596263885,0.3945389986038208,1.2498834133148193,0.4811228811740875,0.023886896669864655,0.4878776967525482,1.3027504682540894,0.32388079166412354,0.024608248844742775,0.4017365872859955,1.3115178346633911,0.28223803639411926,0.019385963678359985
2,0.4222756326198578,0.1705431342124939,-0.6124456524848938,0.9998328685760498,0.43415337800979614,0.14695025980472565,-0.5897587537765503,0.9995655417442322,0.4417687952518463,0.14698433876037598,-0.5898450016975403,0.9995604753494263,0.4495204985141754,0.1472768634557724,-0.5900431871414185,0.9994956851005554,0.4128020405769348,0.1479402482509613,-0.5905057191848755,0.9996222257614136,0.4055511951446533,0.1486329287290573,-0.5906089544296265,0.9996511936187744,0.3987988531589508,0.14943915605545044,-0.5908493399620056,0.999659538269043,0.46243828535079956,0.1599431335926056,-0.41064563393592834,0.9993566870689392,0.3909689784049988,0.1633644551038742,-0.41195207834243774,0.9996857047080994,0.4366123676300049,0.19689902663230896,-0.5411415696144104,0.9999189376831055,0.41056305170059204,0.19874024391174316,-0.541634202003479,0.9999246001243591,0.5353295207023621,0.32227668166160583,-0.24944746494293213,0.9997164011001587,0.3320199251174927,0.33194151520729065,-0.30481165647506714,0.999870240688324,0.5563997030258179,0.5422903299331665,-0.11472253501415253,0.9805933237075806,0.30220702290534973,0.556980550289154,-0.24010983109474182,0.9882816672325134,0.5732561349868774,0.744471549987793,-0.22401222586631775,0.9330829381942749,0.2809426486492157,0.7522534132003784,-0.36632660031318665,0.9664894342422485,0.5854941010475159,0.8071655035018921,-0.26074808835983276,0.8609265089035034,0.269111692905426,0.8142229318618774,-0.4042357802391052,0.922189474105835,0.5710238814353943,0.8102187514305115,-0.31120795011520386,0.879128098487854,0.2833269536495209,0.8161975741386414,-0.46963047981262207,0.9344322085380554,0.5631049871444702,0.7885840535163879,-0.24557682871818542,0.897912323474884,0.2901090979576111,0.7946400046348572,-0.39391982555389404,0.9379849433898926,0.48971495032310486,0.7184950709342957,0.020154627040028572,0.9981107115745544,0.36424940824508667,0.7175008654594421,-0.019846301525831223,0.9979962110519409,0.4852999150753021,0.9908819794654846,-0.006836189888417721,0.5359283685684204,0.3706144094467163,1.0074948072433472,-0.03623388707637787,0.5157184600830078,0.487618625164032,1.224019169807434,0.46180519461631775,0.041183557361364365,0.3858906626701355,1.2239184379577637,0.4434933662414551,0.026722608134150505,0.48800450563430786,1.2567317485809326,0.5000283122062683,0.04455754533410072,0.3894597291946411,1.2500300407409668,0.48257556557655334,0.02331148460507393,0.488090842962265,1.3156325817108154,0.32707902789115906,0.02469935268163681,0.3927028179168701,1.3112939596176147,0.2971375584602356,0.018729381263256073
3,0.43352460861206055,0.1674508899450302,-0.6166166067123413,0.9998204708099365,0.4457380771636963,0.14407584071159363,-0.5939286351203918,0.9995309710502625,0.45322221517562866,0.14410609006881714,-0.5940151214599609,0.9995357990264893,0.4609815180301666,0.14433568716049194,-0.5942087769508362,0.9994611144065857,0.42470064759254456,0.14431509375572205,-0.5942932367324829,0.9995911121368408,0.4173685610294342,0.14467452466487885,-0.5943682193756104,0.999629020690918,0.4105929732322693,0.1451217234134674,-0.5946250557899475,0.9996307492256165,0.47354525327682495,0.15680816769599915,-0.4134509563446045,0.9993237853050232,0.40272265672683716,0.15869958698749542,-0.41353940963745117,0.9996505379676819,0.4472547173500061,0.194733127951622,-0.5448368787765503,0.9999120831489563,0.42172640562057495,0.19599634408950806,-0.5444894433021545,0.9999152421951294,0.5461641550064087,0.3222768008708954,-0.259607195854187,0.9997151494026184,0.34036657214164734,0.3299699127674103,-0.306357204914093,0.9998635649681091,0.5702530145645142,0.5431792140007019,-0.1261545717716217,0.9811908602714539,0.31513941287994385,0.5554984211921692,-0.23950915038585663,0.9875833988189697,0.5866051912307739,0.7542558908462524,-0.24654515087604523,0.9346243143081665,0.2877083420753479,0.7540532946586609,-0.36752718687057495,0.9648975729942322,0.6038949489593506,0.8198297023773193,-0.28344792127609253,0.8634083271026611,0.2746748626232147,0.8159351944923401,-0.40607333183288574,0.9195196032524109,0.5863744020462036,0.8247899413108826,-0.3387405276298523,0.8815920948982239,0.2880765199661255,0.8180644512176514,-0.4722689092159271,0.9322484731674194,0.5771662592887878,0.800647497177124,-0.26944175362586975,0.8996744751930237,0.2945883870124817,0.7968714833259583,-0.39530453085899353,0.9354737401008606,0.4946850836277008,0.7247613668441772,0.014803843572735786,0.9978623390197754,0.36655527353286743,0.7201626896858215,-0.014407631941139698,0.9976781606674194,0.48517173528671265,0.9950384497642517,-0.03265393525362015,0.5368491411209106,0.35793399810791016,1.00618577003479,-0.026902858167886734,0.5150337219238281,0.48508697748184204,1.238451361656189,0.45900028944015503,0.04087148234248161,0.36834684014320374,1.2339755296707153,0.44334840774536133,0.02629733830690384,0.48558950424194336,1.2716854810714722,0.49906277656555176,0.0436517708003521,0.37076520919799805,1.2632776498794556,0.4832073152065277,0.023067329078912735,0.47967439889907837,1.3300751447677612,0.32439011335372925,0.024301471188664436,0.3728979229927063,1.3220900297164917,0.2949056625366211,0.01818055659532547
4,0.4410625994205475,0.16491590440273285,-0.6282227635383606,0.9998022317886353,0.4543423056602478,0.1418963372707367,-0.6072986721992493,0.9994766712188721,0.46176066994667053,0.14210174977779388,-0.607401967048645,0.9994959831237793,0.46923112869262695,0.14249375462532043,-0.6076222062110901,0.9994089603424072,0.4328942894935608,0.14140523970127106,-0.6054471731185913,0.999538004398346,0.4255737364292145,0.14152716100215912,-0.6055313944816589,0.9995896220207214,0.41868552565574646,0.14171403646469116,-0.6058026552200317,0.999579131603241,0.4820261597633362,0.15484023094177246,-0.432792991399765,0.999292254447937,0.4114772379398346,0.15503595769405365,-0.4192289710044861,0.9995879530906677,0.4551447033882141,0.1931215077638626,-0.5579814314842224,0.9999030232429504,0.4286155700683594,0.1934954971075058,-0.554503321647644,0.9999003410339355,0.5562017560005188,0.3222917914390564,-0.29077771306037903,0.9997159242630005,0.34590816497802734,0.3280116319656372,-0.3053973317146301,0.9998533725738525,0.585929274559021,0.5495393872261047,-0.16335873305797577,0.9817885160446167,0.3238281011581421,0.5554322004318237,-0.22995345294475555,0.9855687022209167,0.6007093191146851,0.7600142359733582,-0.27505651116371155,0.935495913028717,0.2947269082069397,0.7550445795059204,-0.36220598220825195,0.9615761637687683,0.6220399141311646,0.8287826180458069,-0.312972754240036,0.8648252487182617,0.28349214792251587,0.8168736696243286,-0.3986227214336395,0.9148434996604919,0.6037888526916504,0.8330812454223633,-0.3650593161582947,0.8831840753555298,0.2942025363445282,0.8196834325790405,-0.46704307198524475,0.92836993932724,0.591546356678009,0.8069371581077576,-0.29617711901664734,0.9007548689842224,0.2994890511035919,0.79839026927948,-0.3909375071525574,0.9312559962272644,0.4985681176185608,0.7319548726081848,-0.000943202874623239,0.9974167943000793,0.36900264024734497,0.7226869463920593,0.0013360435841605067,0.9971368312835693,0.48593592643737793,1.0000319480895996,-0.05964945629239082,0.5326243042945862,0.3572003245353699,1.0100131034851074,-0.00566119235008955,0.5069469213485718,0.4872206151485443,1.240516185760498,0.45858487486839294,0.04061831906437874,0.3664764165878296,1.2413884401321411,0.44496408104896545,0.027101589366793633,0.48993244767189026,1.2727065086364746,0.5007110834121704,0.0431690476834774,0.36946627497673035,1.2732112407684326,0.48403191566467285,0.024213405326008797,0.48003897070884705,1.3303338289260864,0.3290247321128845,0.023953186348080635,0.36695176362991333,1.3289217948913574,0.29574936628341675,0.018354415893554688
5,0.4410245418548584,0.16306684911251068,-0.640846848487854,0.9997977614402771,0.4543839395046234,0.14059048891067505,-0.6201882362365723,0.9994416832923889,0.46177226305007935,0.14089438319206238,-0.6203063130378723,0.9994771480560303,0.4692564606666565,0.1413838416337967,-0.6205087900161743,0.9993758201599121,0.4322948455810547,0.13979049026966095,-0.6175947189331055,0.9995096325874329,0.4250994622707367,0.13986824452877045,-0.6177162528038025,0.9995744824409485,0.4189084470272064,0.1401330977678299,-0.6179850697517395,0.9995512962341309,0.48167309165000916,0.15324491262435913,-0.4465131163597107,0.9992643594741821,0.41187334060668945,0.15377549827098846,-0.4302791655063629,0.9995552897453308,0.4566158354282379,0.19068163633346558,-0.5711926221847534,0.9998968839645386,0.42836007475852966,0.19151440262794495,-0.5670284032821655,0.9998920559883118,0.5583829879760742,0.32218167185783386,-0.30233967304229736,0.9997234344482422,0.3462010622024536,0.32696425914764404,-0.31465405225753784,0.9998515248298645,0.5896633863449097,0.5507009029388428,-0.1875181943178177,0.9822176694869995,0.322148859500885,0.5555416345596313,-0.243923619389534,0.984160840511322,0.6070817708969116,0.7636224031448364,-0.3098483979701996,0.9370014071464539,0.29720479249954224,0.7828978896141052,-0.3749285340309143,0.9580796360969543,0.6279629468917847,0.8342600464820862,-0.34996306896209717,0.8672914505004883,0.2884491980075836,0.8514676690101624,-0.4119252562522888,0.9093887209892273,0.6111988425254822,0.8393626809120178,-0.40260499715805054,0.885707437992096,0.30171602964401245,0.8552969694137573,-0.47939571738243103,0.9236955046653748,0.5982770919799805,0.8119642734527588,-0.33168545365333557,0.9022958874702454,0.305671364068985,0.8236753344535828,-0.4029797911643982,0.9263519644737244,0.5053762197494507,0.739323616027832,0.0006978639285080135,0.9970418810844421,0.37151479721069336,0.7299187779426575,-0.00038286924245767295,0.9967868328094482,0.4895551800727844,1.0161501169204712,-0.04977608472108841,0.5383120775222778,0.36100488901138306,1.0265393257141113,-0.035986341536045074,0.5168501734733582,0.4926362633705139,1.2586318254470825,0.457381010055542,0.045555587857961655,0.36826977133750916,1.259468674659729,0.40762442350387573,0.03160429373383522,0.4959583282470703,1.2921942472457886,0.4990665316581726,0.046716589480638504,0.3707176744937897,1.2888365983963013,0.4460750222206116,0.027085594832897186,0.486032634973526,1.3488467931747437,0.3286413252353668,0.027024202048778534,0.3723905086517334,1.352244257926941,0.2600405812263489,0.020847301930189133
6,0.4388447403907776,0.1609000265598297,-0.6468634605407715,0.9997884035110474,0.45262330770492554,0.13800640404224396,-0.6251720786094666,0.9994062781333923,0.4606196880340576,0.1384889781475067,-0.6252840757369995,0.9994487166404724,0.4679883122444153,0.139070063829422,-0.625461757183075,0.9993362426757812,0.42818698287010193,0.13693395256996155,-0.6219261288642883,0.9994825720787048,0.4207780361175537,0.13708728551864624,-0.6220431327819824,0.9995535016059875,0.41401535272598267,0.13755007088184357,-0.6223088502883911,0.9995235800743103,0.48004350066185,0.1505228728055954,-0.44973820447921753,0.9992246627807617,0.406769335269928,0.15147772431373596,-0.43131524324417114,0.9995198845863342,0.45614808797836304,0.18881602585315704,-0.5774526000022888,0.9998920559883118,0.4252782464027405,0.19039662182331085,-0.5722912549972534,0.9998859763145447,0.5558303594589233,0.3218702971935272,-0.30827823281288147,0.9997231960296631,0.34388765692710876,0.32678085565567017,-0.32072606682777405,0.999843418598175,0.5876737236976624,0.5554831027984619,-0.20172980427742004,0.9820565581321716,0.3192068636417389,0.5623719096183777,-0.26699239015579224,0.9827653169631958,0.5999912023544312,0.7795131802558899,-0.3212924897670746,0.936244010925293,0.2981429696083069,0.8121051788330078,-0.4017349183559418,0.9531960487365723,0.6199285984039307,0.8502290844917297,-0.3649313151836395,0.8655485510826111,0.2902054190635681,0.8868739604949951,-0.44037532806396484,0.9010963439941406,0.6027196049690247,0.8599070906639099,-0.4132785201072693,0.8844406008720398,0.3066016137599945,0.8907153606414795,-0.5073294043540955,0.9165459871292114,0.5901376008987427,0.8350576758384705,-0.3418129086494446,0.9009848833084106,0.31083840131759644,0.8598516583442688,-0.4296444058418274,0.9198756814002991,0.5073990821838379,0.7530484795570374,0.0007888764957897365,0.9968007206916809,0.37280866503715515,0.7452472448348999,-0.00044622085988521576,0.996514618396759,0.4893735945224762,1.058288812637329,-0.04935064911842346,0.5436497330665588,0.3635086715221405,1.0708814859390259,-0.032665349543094635,0.5215485692024231,0.4935515522956848,1.2842401266098022,0.4582529067993164,0.04745324328541756,0.36970341205596924,1.2807350158691406,0.446908563375473,0.03248923271894455,0.4960114359855652,1.3194056749343872,0.49976158142089844,0.04787130653858185,0.37281298637390137,1.3104301691055298,0.48958620429039,0.02773485891520977,0.48850780725479126,1.379718542098999,0.3248777985572815,0.027924077585339546,0.3744870126247406,1.3779586553573608,0.30051204562187195,0.021345656365156174
7,0.43171796202659607,0.15860606729984283,-0.6109858155250549,0.9997855424880981,0.4458588659763336,0.1353447139263153,-0.5912860631942749,0.9993960857391357,0.4555731415748596,0.13572518527507782,-0.5913381576538086,0.99944007396698,0.46509677171707153,0.1363123208284378,-0.5914591550827026,0.9993316531181335,0.4201447069644928,0.1346605122089386,-0.5860236287117004,0.9994738698005676,0.4135114550590515,0.13490478694438934,-0.5860711336135864,0.9995428323745728,0.40670695900917053,0.13551338016986847,-0.5862616896629333,0.9995104074478149,0.4766291677951813,0.14792993664741516,-0.4261395335197449,0.99922776222229,0.40260520577430725,0.14997991919517517,-0.3959563374519348,0.9994940161705017,0.45444387197494507,0.18727850914001465,-0.5455836653709412,0.9998921751976013,0.4171660840511322,0.1880103200674057,-0.5368207693099976,0.9998831748962402,0.5508348345756531,0.3206477165222168,-0.3057918846607208,0.9997383952140808,0.33995288610458374,0.32884591817855835,-0.29426947236061096,0.9998442530632019,0.5829154253005981,0.5576674342155457,-0.18936438858509064,0.9832161068916321,0.31757599115371704,0.5723351240158081,-0.23274675011634827,0.9827654361724854,0.5952277779579163,0.7893421053886414,-0.31955686211586,0.9390760660171509,0.29712536931037903,0.8228704929351807,-0.35544759035110474,0.9512287974357605,0.6137862205505371,0.8569517135620117,-0.36436328291893005,0.8703075051307678,0.2899201214313507,0.897177517414093,-0.38905686140060425,0.8975445032119751,0.5970970392227173,0.8616715669631958,-0.4068320393562317,0.8885912299156189,0.3054812252521515,0.9013186097145081,-0.45655855536460876,0.9136751890182495,0.5852006077766418,0.8387983441352844,-0.3356375992298126,0.9045217633247375,0.30950841307640076,0.8703340888023376,-0.3841323256492615,0.9172979593276978,0.5076245069503784,0.7554773688316345,-0.001344434218481183,0.9967089891433716,0.3729906976222992,0.7534815073013306,0.001848227926529944,0.9964250326156616,0.49460095167160034,1.040642261505127,-0.049101587384939194,0.542104959487915,0.3729006052017212,1.0664589405059814,0.0238531194627285,0.5136758089065552,0.4939180910587311,1.2925972938537598,0.4592256546020508,0.046097174286842346,0.37341514229774475,1.3022854328155518,0.43486133217811584,0.03199509531259537,0.49602800607681274,1.3275394439697266,0.49994951486587524,0.04591922089457512,0.3741384744644165,1.3381999731063843,0.46862664818763733,0.027358315885066986,0.4880022406578064,1.3892521858215332,0.3178887963294983,0.02693641185760498,0.37928375601768494,1.4021049737930298,0.23997655510902405,0.020790329203009605
8,0.4150819778442383,0.157925546169281,-0.6132662296295166,0.9997763633728027,0.430176317691803,0.13364051282405853,-0.5937080979347229,0.9993700981140137,0.44102153182029724,0.13421621918678284,-0.5937684178352356,0.9994142055511475,0.451747328042984,0.1350090354681015,-0.5939089059829712,0.9993051886558533,0.4063172936439514,0.13249775767326355,-0.5889713168144226,0.9994550943374634,0.39918118715286255,0.13250526785850525,-0.5890198349952698,0.999523401260376,0.3931082785129547,0.13290637731552124,-0.5892205834388733,0.9994878172874451,0.46901026368141174,0.1468631625175476,-0.4259219765663147,0.9992091059684753,0.39211374521255493,0.14656755328178406,-0.39589953422546387,0.9994543194770813,0.4350741505622864,0.18712331354618073,-0.5459563136100769,0.9998888373374939,0.403045117855072,0.18656904995441437,-0.5375146269798279,0.9998776316642761,0.5495792031288147,0.3167867362499237,-0.3010985255241394,0.9997482895851135,0.3306451737880707,0.3290726840496063,-0.2776324152946472,0.9998406171798706,0.5807666778564453,0.5561502575874329,-0.18538139760494232,0.9839901328086853,0.31579574942588806,0.5764815211296082,-0.21332676708698273,0.9821491837501526,0.5927736163139343,0.7827972173690796,-0.2784751057624817,0.9408538341522217,0.2957152724266052,0.8236787915229797,-0.3485957980155945,0.9496132135391235,0.6104783415794373,0.8520887494087219,-0.3211677670478821,0.8731616139411926,0.2883336842060089,0.895426869392395,-0.38181379437446594,0.894787609577179,0.5944601893424988,0.8571767807006836,-0.3642933964729309,0.8911657929420471,0.303632527589798,0.9025889039039612,-0.45085543394088745,0.9114513993263245,0.582541823387146,0.8335384130477905,-0.2950238883495331,0.9067628383636475,0.3079676032066345,0.8719604015350342,-0.37762027978897095,0.9151745438575745,0.5059903264045715,0.7547845244407654,-0.012133277021348476,0.9965832829475403,0.37269383668899536,0.7562429904937744,0.012739455327391624,0.9962282776832581,0.49380117654800415,1.0629541873931885,-0.08041659742593765,0.5382051467895508,0.37311846017837524,1.0724824666976929,0.06838716566562653,0.4951823353767395,0.49403032660484314,1.2989675998687744,0.4605276584625244,0.044287972152233124,0.374423086643219,1.313967227935791,0.5064453482627869,0.03110487386584282,0.49652624130249023,1.3334810733795166,0.5022801160812378,0.043969906866550446,0.3756689429283142,1.3519070148468018,0.5445607900619507,0.02695680968463421,0.48526015877723694,1.400138258934021,0.31860464811325073,0.02574232406914234,0.3804686665534973,1.4124349355697632,0.31268367171287537,0.020063646137714386
9,0.383450448513031,0.14965248107910156,-0.5515096783638,0.9997372031211853,0.39843469858169556,0.12285105139017105,-0.5351553559303284,0.9992319941520691,0.4080875515937805,0.12344057857990265,-0.5352671146392822,0.9992789626121521,0.4183090627193451,0.12465087324380875,-0.5354502201080322,0.9991649985313416,0.3747657239437103,0.12414392828941345,-0.5285418033599854,0.9993512630462646,0.3671913743019104,0.1253795325756073,-0.5286204218864441,0.999424934387207,0.3599618971347809,0.12685206532478333,-0.5288271903991699,0.9993848204612732,0.43708866834640503,0.1399896889925003,-0.3813488483428955,0.9990490674972534,0.35933995246887207,0.14096340537071228,-0.34374698996543884,0.9993059635162354,0.40098246932029724,0.17798662185668945,-0.48834705352783203,0.9998689293861389,0.372708261013031,0.1807258427143097,-0.47802433371543884,0.9998528957366943,0.5268635749816895,0.31135785579681396,-0.2572886347770691,0.9997478127479553,0.2933078408241272,0.32914289832115173,-0.23894080519676208,0.9998294115066528,0.5702369809150696,0.5557342171669006,-0.11455272138118744,0.9846501350402832,0.28766900300979614,0.5794245004653931,-0.16855193674564362,0.9820258617401123,0.5921787023544312,0.7811022996902466,-0.16525205969810486,0.9426294565200806,0.2769436240196228,0.8262134790420532,-0.2856263518333435,0.9497793316841125,0.6085270643234253,0.8542400002479553,-0.197867289185524,0.8757930397987366,0.2680710256099701,0.8943711519241333,-0.3152574896812439,0.8940384984016418,0.592729389667511,0.8595645427703857,-0.2401438057422638,0.8934832215309143,0.2883187234401703,0.902859091758728,-0.37893643975257874,0.9108062982559204,0.5813358426094055,0.8363072872161865,-0.18098749220371246,0.9092641472816467,0.2941637337207794,0.8768967986106873,-0.31180721521377563,0.9147685766220093,0.4901486337184906,0.757316529750824,-0.012996548786759377,0.9966390132904053,0.3536846339702606,0.7624823451042175,0.013617632910609245,0.9962616562843323,0.492673397064209,1.0760166645050049,-0.08512623608112335,0.527981162071228,0.3635466694831848,1.0889016389846802,0.10333643108606339,0.48028838634490967,0.4997461438179016,1.3158389329910278,0.45416155457496643,0.04112844914197922,0.3697374165058136,1.3401161432266235,0.5618137121200562,0.02979118376970291,0.5038366317749023,1.351595163345337,0.49856799840927124,0.0407840870320797,0.37092211842536926,1.3813096284866333,0.6032106876373291,0.025663379579782486,0.48868227005004883,1.4255410432815552,0.31058886647224426,0.023926472291350365,0.3787233531475067,1.4405310153961182,0.38385114073753357,0.01904180645942688
